U337,174.6312,133.6388,337
U338,169.6312,133.6388,338
U339,164.6312,133.6388,339
U340,159.6312,133.6388,340
U341,154.6312,133.6388,341
U342,169.6388,138.6312,342
U343,174.6388,138.6312,343
U344,179.6388,138.6312,344
U345,184.6388,138.6312,345
U346,189.6388,138.6312,346
U347,68.6388,28.6312,347
U348,73.6388,28.6312,348
U349,78.6388,28.6312,349
U350,83.6388,28.6312,350
U351,88.6388,28.6312,351
U352,93.6388,28.6312,352
U353,98.6388,28.6312,353
U354,103.6388,28.6312,354
U355,108.6388,28.6312,355
U356,113.6388,28.6312,356
U357,118.6312,33.6388,357
U358,113.6312,33.6388,358
U359,108.6312,33.6388,359
U360,103.6312,33.6388,360
U361,98.6312,33.6388,361
U362,93.6312,33.6388,362
U363,88.6312,33.6388,363
U364,83.6312,33.6388,364
U365,78.6312,33.6388,365
U366,73.6312,33.6388,366
U367,68.6312,33.6388,367
U368,63.6312,33.6388,368
U369,63.6388,38.6312,369
U370,68.6388,38.6312,370
U371,73.6388,38.6312,371
U372,78.6388,38.6312,372
U373,83.6388,38.6312,373
U374,88.6388,38.6312,374
U375,93.6388,38.6312,375
U376,98.6388,38.6312,376
U377,103.6388,38.6312,377
U378,108.6388,38.6312,378
U379,113.6388,38.6312,379
U380,118.6388,38.6312,380
U381,118.6312,43.6388,381
U382,113.6312,43.6388,382
U383,108.6312,43.6388,383
U384,103.6312,43.6388,384
U385,98.6312,43.6388,385
U386,93.6312,43.6388,386
U387,88.6312,43.6388,387
U388,83.6312,43.6388,388
U389,78.6312,43.6388,389
U390,73.6312,43.6388,390
U391,68.6312,43.6388,391
U392,63.6312,43.6388,392
U393,58.6312,43.6388,393
U394,58.6388,48.6312,394
U395,63.6388,48.6312,395
U396,68.6388,48.6312,396
U397,73.6388,48.6312,397
U398,78.6388,48.6312,398
U399,83.6388,48.6312,399
U400,88.6388,48.6312,400
U401,93.6388,48.6312,401
U402,98.6388,48.6312,402
U403,103.6388,48.6312,403
U404,108.6388,48.6312,404
U405,113.6388,48.6312,405
U406,118.6388,48.6312,406
U407,118.6312,53.6388,407
U408,113.6312,53.6388,408
U409,108.6312,53.6388,409
U410,103.6312,53.6388,410
U411,98.6312,53.6388,411
U412,93.6312,53.6388,412
U413,88.6312,53.6388,413
U414,83.6312,53.6388,414
U415,78.6312,53.6388,415
U416,73.6312,53.6388,416
U417,68.6312,53.6388,417
U418,63.6312,53.6388,418
U419,58.6312,53.6388,419
U420,53.6312,53.6388,420
U421,53.6388,58.6312,421
U422,58.6388,58.6312,422
U423,63.6388,58.6312,423
U424,68.6388,58.6312,424
U425,73.6388,58.6312,425
U426,78.6388,58.6312,426
U427,83.6388,58.6312,427
U428,88.6388,58.6312,428
U429,93.6388,58.6312,429
U430,98.6388,58.6312,430
U431,103.6388,58.6312,431
U432,108.6388,58.6312,432
U433,113.6388,58.6312,433
U434,118.6388,58.6312,434
U435,118.6312,63.6388,435
U436,113.6312,63.6388,436
U437,108.6312,63.6388,437
U438,103.6312,63.6388,438
U439,98.6312,63.6388,439
U440,93.6312,63.6388,440
U441,88.6312,63.6388,441
U442,83.6312,63.6388,442
U443,78.6312,63.6388,443
U444,73.6312,63.6388,444
U445,68.6312,63.6388,445
U446,63.6312,63.6388,446
U447,58.6312,63.6388,447
U448,53.6312,63.6388,448
U449,48.6312,63.6388,449
U450,48.6388,68.6312,450
U451,53.6388,68.6312,451
U452,58.6388,68.6312,452
U453,63.6388,68.6312,453
U454,68.6388,68.6312,454
U455,73.6388,68.6312,455
U456,78.6388,68.6312,456
U457,83.6388,68.6312,457
U458,88.6388,68.6312,458
U459,93.6388,68.6312,459
U460,98.6388,68.6312,460
U461,103.6388,68.6312,461
U462,108.6388,68.6312,462
U463,113.6388,68.6312,463
U464,118.6388,68.6312,464
U465,118.6312,73.6388,465
U466,113.6312,73.6388,466
U467,108.6312,73.6388,467
U468,103.6312,73.6388,468
U469,98.6312,73.6388,469
U470,93.6312,73.6388,470
U471,88.6312,73.6388,471
U472,83.6312,73.6388,472
U473,78.6312,73.6388,473
U474,73.6312,73.6388,474
U475,68.6312,73.6388,475
U476,63.6312,73.6388,476
U477,58.6312,73.6388,477
U478,53.6312,73.6388,478
U479,48.6312,73.6388,479
U480,48.6388,78.6312,480
U481,53.6388,78.6312,481
U482,58.6388,78.6312,482
U483,63.6388,78.6312,483
U484,68.6388,78.6312,484
U485,73.6388,78.6312,485
U486,78.6388,78.6312,486
U487,83.6388,78.6312,487
U488,88.6388,78.6312,488
U489,93.6388,78.6312,489
U490,98.6388,78.6312,490
U491,103.6388,78.6312,491
U492,108.6388,78.6312,492
U493,113.6388,78.6312,493
U494,118.6388,78.6312,494
U495,118.6312,83.6388,495
U496,113.6312,83.6388,496
U497,108.6312,83.6388,497
U498,103.6312,83.6388,498
U499,98.6312,83.6388,499
U500,93.6312,83.6388,500
U501,88.6312,83.6388,501
U502,83.6312,83.6388,502
U503,78.6312,83.6388,503
U504,73.6312,83.6388,504
U505,68.6312,83.6388,505
U506,63.6312,83.6388,506
U507,58.6312,83.6388,507
U508,53.6312,83.6388,508
U509,48.6312,83.6388,509
U510,48.6388,88.6312,510
U511,53.6388,88.6312,511
U512,58.6388,88.6312,512
U513,63.6388,88.6312,513
U514,68.6388,88.6312,514
U515,73.6388,88.6312,515
U516,78.6388,88.6312,516
U517,83.6388,88.6312,517
U518,88.6388,88.6312,518
U519,93.6388,88.6312,519
U520,98.6388,88.6312,520
U521,103.6388,88.6312,521
U522,108.6388,88.6312,522
U523,113.6388,88.6312,523
U524,118.6388,88.6312,524
U525,118.6312,93.6388,525
U526,113.6312,93.6388,526
U527,108.6312,93.6388,527
U528,103.6312,93.6388,528
U529,98.6312,93.6388,529
U530,93.6312,93.6388,530
U531,88.6312,93.6388,531
U532,83.6312,93.6388,532
U533,78.6312,93.6388,533
U534,73.6312,93.6388,534
U535,68.6312,93.6388,535
U536,63.6312,93.6388,536
U537,58.6312,93.6388,537
U538,53.6312,93.6388,538
U539,63.6388,98.6312,539
U540,68.6388,98.6312,540
U541,73.6388,98.6312,541
U542,78.6388,98.6312,542
U543,83.6388,98.6312,543
U544,88.6388,98.6312,544
U545,93.6388,98.6312,545
U546,98.6388,98.6312,546
U547,103.6388,98.6312,547
U548,108.6388,98.6312,548
U549,113.6388,98.6312,549
U550,118.6388,98.6312,550
U551,118.6312,103.6388,551
U552,113.6312,103.6388,552
U553,108.6312,103.6388,553
U554,103.6312,103.6388,554
U555,98.6312,103.6388,555
U556,93.6312,103.6388,556
U557,88.6312,103.6388,557
U558,83.6312,103.6388,558
U559,78.6312,103.6388,559
U560,88.6388,108.6312,560
U561,93.6388,108.6312,561
U562,98.6388,108.6312,562
U563,103.6388,108.6312,563
U564,108.6388,108.6312,564
U565,113.6388,108.6312,565
U566,118.6388,108.6312,566
U567,118.6312,113.6388,567
U568,113.6312,113.6388,568
U569,108.6312,113.6388,569
U570,103.6312,113.6388,570
U571,113.6388,118.6312,571
